school_id,school_name,city,district,academic_year,grade,gender,enrolled_students,avg_exam_score,pass_percentage,attendance_rate,learning_growth_index
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,2,Male,175.0,60.8,15.1,68.1,1.09
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,2,Female,48.0,100.2,59.2,71.1,0.24
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,2,M,142.0,90.1,49.9,95.8,0.49
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,2,F,164.0,57.8,13.2,71.4,1.02
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,2,male,70.0,61.7,33.6,84.5,0.24
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,3,Male,116.0,98.3,58.0,86.2,0.62
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,3,Female,164.0,65.6,76.5,78.1,-0.0
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,3,M,173.0,57.5,19.2,,0.02
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,3,F,167.0,108.3,44.9,,0.54
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,3,male,96.0,48.2,88.8,67.0,1.01
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,4,Male,171.0,52.7,11.3,65.9,1.05
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,4,Female,105.0,101.7,28.2,98.6,0.0
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,4,M,115.0,107.7,56.3,95.6,0.18
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,4,F,122.0,94.3,71.0,66.3,0.13
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,4,male,80.0,43.8,66.1,69.1,0.36
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,5,Male,36.0,,70.1,79.8,-0.07
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,5,Female,134.0,76.1,22.5,,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,5,M,179.0,54.6,26.9,77.4,0.22
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,5,F,32.0,85.2,55.0,94.4,-0.01
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,5,male,30.0,59.5,93.8,90.7,0.29
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,6,Male,79.0,85.7,92.4,104.4,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,6,Female,91.0,84.7,80.5,102.2,0.7
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,6,M,69.0,100.1,4.8,80.7,0.91
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,6,F,126.0,51.7,3.1,85.8,0.22
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,6,male,155.0,40.0,0.9,90.1,0.49
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,7,Male,179.0,68.3,42.4,103.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,7,Female,144.0,,71.9,63.8,-0.1
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,7,M,,91.6,51.6,84.9,0.31
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,7,F,149.0,54.2,69.9,96.8,0.72
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,7,male,102.0,107.6,81.0,63.4,0.49
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,8,Male,130.0,103.9,34.8,80.3,0.96
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,8,Female,51.0,45.9,8.5,62.7,0.76
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,8,M,142.0,53.1,-2.1,60.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,8,F,71.0,61.9,21.3,84.6,0.34
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,8,male,77.0,78.4,85.3,95.7,-0.12
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,9,Male,118.0,88.5,54.8,74.9,0.53
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,9,Female,157.0,93.1,23.7,99.3,-0.07
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,9,M,58.0,102.8,48.8,76.3,0.78
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,9,F,102.0,40.4,79.7,86.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,9,male,171.0,57.3,78.7,81.7,0.3
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,10,Male,152.0,51.8,,99.8,-0.16
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,10,Female,104.0,69.0,103.4,98.9,0.49
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,10,M,84.0,94.8,41.0,103.8,0.96
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,10,F,54.0,,91.0,69.8,0.61
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,10,male,114.0,97.4,4.1,79.7,0.19
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,11,Male,151.0,70.1,22.7,73.6,0.81
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,11,Female,35.0,75.1,25.7,86.9,0.83
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,11,M,152.0,108.0,61.4,104.4,-0.1
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,11,F,50.0,60.6,92.4,98.6,-0.0
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,11,male,134.0,68.1,89.9,70.8,-0.16
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,12,Male,92.0,,29.9,70.0,0.28
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,12,Female,172.0,84.6,88.1,86.4,0.25
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,12,M,23.0,108.5,2.4,,0.58
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,12,F,20.0,81.4,46.1,,0.74
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2023,12,male,55.0,70.4,27.4,93.7,-0.04
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,Male,134.0,40.2,81.0,,0.15
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,Female,125.0,105.2,75.9,61.1,-0.03
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,M,97.0,90.2,98.0,80.0,0.89
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,F,23.0,79.1,31.1,89.9,1.16
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,male,39.0,88.2,32.6,98.8,-0.05
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,Male,65.0,108.3,44.1,64.9,0.47
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,Female,106.0,66.6,94.7,104.9,1.03
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,M,134.0,62.9,91.6,100.8,0.43
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,F,137.0,40.3,63.4,73.3,-0.14
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,male,23.0,71.5,2.0,91.0,0.82
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,Male,82.0,105.5,69.3,84.5,0.45
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,Female,,106.2,71.1,60.6,0.46
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,M,54.0,108.6,42.3,73.3,0.69
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,F,,91.7,-3.1,76.3,0.83
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,male,162.0,71.4,60.0,71.1,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,Male,29.0,104.2,72.6,102.2,0.44
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,Female,143.0,,69.1,94.3,0.18
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,M,,89.8,35.5,78.8,0.21
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,F,59.0,,35.9,72.1,0.83
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,male,84.0,45.4,35.3,89.7,0.58
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,5,Male,121.0,100.6,14.2,78.3,0.8
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,5,Female,46.0,61.4,62.8,68.4,0.72
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,5,M,127.0,73.1,45.3,,0.67
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,5,F,171.0,72.1,9.1,63.1,0.6
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,5,male,115.0,87.2,68.4,91.1,0.61
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,6,Male,95.0,55.4,-0.8,85.0,1.15
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,6,Female,163.0,64.5,5.4,97.7,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,6,M,27.0,49.4,97.0,87.1,-0.02
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,6,F,95.0,83.7,10.8,84.5,0.2
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,6,male,132.0,87.1,68.2,78.1,0.86
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,7,Male,,58.0,28.7,63.5,0.94
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,7,Female,161.0,,98.6,91.0,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,7,M,,48.4,77.6,61.4,-0.02
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,7,F,126.0,75.1,55.5,66.3,0.58
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,7,male,47.0,42.3,,98.8,0.67
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,8,Male,23.0,108.7,87.9,85.3,0.49
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,8,Female,172.0,,69.7,73.6,1.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,8,M,163.0,80.3,102.0,79.1,-0.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,8,F,26.0,,101.0,91.3,-0.11
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,8,male,43.0,75.7,30.2,66.2,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,9,Male,73.0,,41.2,83.4,0.53
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,9,Female,100.0,65.0,32.9,102.3,0.55
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,9,M,58.0,95.5,95.2,73.6,0.08
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,9,F,48.0,,65.8,74.8,0.16
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,9,male,59.0,63.4,15.7,,0.67
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,10,Male,,,91.2,86.3,0.64
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,10,Female,128.0,102.4,72.2,79.5,1.14
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,10,M,,41.0,74.6,86.6,-0.08
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,10,F,91.0,85.2,55.7,,0.36
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,10,male,88.0,50.4,16.2,101.7,0.61
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,11,Male,137.0,58.3,71.0,86.4,0.91
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,11,Female,157.0,70.5,96.8,73.5,0.59
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,11,M,,69.1,58.2,69.9,-0.12
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,11,F,71.0,83.4,3.6,99.1,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,11,male,55.0,65.8,62.8,97.0,0.2
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,12,Male,75.0,92.9,19.1,65.3,0.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,12,Female,43.0,105.9,,75.0,-0.18
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,12,M,136.0,,,95.5,0.27
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,12,F,72.0,92.9,11.3,60.5,1.05
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2023,12,male,146.0,48.7,96.1,102.3,0.58
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,Male,153.0,61.6,12.7,86.7,0.76
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,Female,167.0,51.4,67.8,66.8,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,M,20.0,67.3,41.0,71.2,0.64
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,F,43.0,106.2,18.8,84.5,0.03
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,1,male,155.0,95.3,36.5,85.8,0.47
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,Male,83.0,81.7,50.7,104.2,0.52
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,Female,42.0,107.2,55.1,101.7,0.57
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,M,47.0,88.9,36.4,86.4,0.16
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,F,36.0,75.3,24.7,74.9,0.15
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,2,male,124.0,70.5,47.7,,0.68
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,Male,130.0,109.8,97.3,98.8,-0.12
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,Female,78.0,60.8,98.1,78.8,0.84
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,M,38.0,101.2,53.0,95.2,1.09
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,F,111.0,77.5,30.7,,1.0
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,3,male,78.0,109.5,53.8,63.7,0.15
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,Male,59.0,61.3,-0.6,65.4,0.34
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,Female,78.0,65.7,18.1,82.9,1.2
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,M,90.0,95.6,83.0,86.3,0.47
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,F,72.0,85.1,100.9,96.7,0.75
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,4,male,,50.7,,61.3,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,5,Male,141.0,87.0,19.3,88.3,0.37
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,5,Female,157.0,73.5,47.4,103.9,-0.11
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2023,5,M,119.0,103.6,9.6,85.1,1.19
