school_id,school_name,city,district,academic_year,grade,gender,enrolled_students,avg_exam_score,pass_percentage,attendance_rate,learning_growth_index
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,4,F,98.0,75.7,58.1,,1.17
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,4,male,54.0,49.0,,96.9,-0.2
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,5,Male,153.0,44.3,99.1,72.9,0.8
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,5,Female,,106.9,60.3,104.5,0.69
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,5,M,35.0,57.2,5.1,80.8,-0.05
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,5,F,73.0,74.9,57.2,81.6,-0.15
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,5,male,101.0,87.6,5.2,72.6,1.05
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,6,Male,111.0,76.3,1.5,86.2,0.8
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,6,Female,86.0,43.7,35.8,99.4,1.04
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,6,M,106.0,83.2,,87.0,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,6,F,31.0,105.2,69.1,91.0,1.03
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,6,male,22.0,51.3,,64.1,-0.03
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,7,Male,,72.9,104.9,77.5,1.05
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,7,Female,105.0,100.9,7.0,100.1,0.46
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,7,M,125.0,56.6,36.2,68.8,-0.06
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,7,F,48.0,102.5,-0.7,62.3,-0.19
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,7,male,109.0,71.4,-0.5,90.2,1.07
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,8,Male,30.0,75.7,93.9,87.5,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,8,Female,51.0,74.8,75.7,,0.16
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,8,M,21.0,107.8,87.7,63.3,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,8,F,,52.5,65.9,,0.28
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,8,male,108.0,,48.0,92.8,0.27
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,9,Male,23.0,56.9,93.5,81.8,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,9,Female,75.0,68.1,-1.2,103.0,1.05
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,9,M,46.0,74.1,67.2,,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,9,F,65.0,89.2,91.8,80.2,0.85
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,9,male,52.0,97.6,22.4,69.8,0.11
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,10,Male,107.0,57.1,99.5,,0.38
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,10,Female,,87.2,95.6,74.1,1.0
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,10,M,175.0,62.8,63.4,77.6,0.34
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,10,F,96.0,51.5,5.7,103.2,0.09
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,10,male,71.0,51.4,84.4,88.5,0.9
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,11,Male,159.0,109.3,49.5,,0.48
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,11,Female,141.0,105.2,63.6,85.1,0.04
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,11,M,133.0,,90.0,65.3,0.25
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,11,F,,77.6,,81.0,0.12
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,11,male,35.0,97.7,27.9,79.4,1.19
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,12,Male,59.0,,94.8,94.8,-0.01
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,12,Female,88.0,59.1,97.8,63.0,-0.02
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,12,M,159.0,66.6,67.5,67.3,0.09
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,12,F,68.0,89.3,,63.2,-0.18
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2020,12,male,93.0,100.2,45.0,71.0,0.78
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,1,Male,119.0,64.1,76.9,94.7,-0.05
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,1,Female,,90.6,5.5,69.8,0.2
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,1,M,,70.8,55.6,63.2,0.85
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,1,F,158.0,52.6,67.8,102.8,0.86
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,1,male,56.0,75.4,88.5,,-0.12
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,2,Male,101.0,79.5,63.4,97.7,0.54
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,2,Female,50.0,57.1,75.7,77.5,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,2,M,84.0,71.1,3.3,,1.01
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,2,F,68.0,41.3,102.5,77.5,1.11
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,2,male,174.0,,35.2,69.6,0.78
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,3,Male,76.0,,28.4,60.2,0.26
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,3,Female,105.0,,51.8,99.8,1.17
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,3,M,93.0,70.4,-0.5,86.4,0.86
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,3,F,54.0,81.4,57.3,,0.5
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,3,male,100.0,45.9,98.0,,0.1
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,4,Male,110.0,108.6,,97.9,0.42
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,4,Female,144.0,98.5,33.3,79.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,4,M,35.0,51.1,43.1,75.5,0.58
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,4,F,103.0,68.0,103.1,99.6,0.49
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,4,male,162.0,81.0,53.1,72.4,0.88
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,5,Male,150.0,61.9,44.0,64.0,0.03
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,5,Female,113.0,74.1,66.0,73.2,0.84
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,5,M,63.0,,74.4,71.9,0.23
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,5,F,39.0,,,95.2,0.31
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,5,male,75.0,87.4,97.1,102.7,0.01
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,6,Male,86.0,95.2,56.1,72.1,0.19
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,6,Female,175.0,85.8,47.0,94.4,0.25
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,6,M,141.0,41.7,21.5,70.4,0.71
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,6,F,98.0,51.5,5.6,100.6,0.28
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,6,male,81.0,58.6,42.0,61.4,0.53
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,7,Male,70.0,100.6,27.7,98.0,0.29
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,7,Female,62.0,,25.2,82.4,0.14
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,7,M,152.0,92.7,5.0,77.2,0.35
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,7,F,25.0,82.9,94.3,83.1,0.81
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,7,male,173.0,54.6,43.4,,0.71
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,8,Male,,94.4,92.4,89.2,0.18
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,8,Female,107.0,71.7,22.4,67.7,-0.16
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,8,M,70.0,,,95.1,0.44
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,8,F,62.0,56.0,19.8,103.0,0.27
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,8,male,,66.2,11.1,96.1,0.03
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,9,Male,138.0,100.1,103.3,62.7,0.28
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,9,Female,46.0,95.6,57.8,94.9,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,9,M,84.0,,58.5,,-0.17
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,9,F,61.0,98.5,75.8,104.8,0.48
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,9,male,119.0,75.9,24.0,88.2,0.07
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,10,Male,23.0,43.0,103.0,63.7,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,10,Female,94.0,66.7,40.3,83.9,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,10,M,156.0,107.9,3.2,66.6,0.35
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,10,F,164.0,102.5,37.1,90.4,-0.04
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,10,male,58.0,84.5,50.3,80.1,-0.2
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,11,Male,45.0,97.8,43.7,93.5,0.61
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,11,Female,61.0,,98.6,101.4,-0.07
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,11,M,157.0,91.8,51.7,71.4,0.11
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,11,F,93.0,51.5,35.0,94.9,0.05
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,11,male,102.0,88.5,85.6,103.2,0.92
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,12,Male,32.0,53.6,36.0,101.9,1.09
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,12,Female,129.0,79.7,102.0,82.5,0.28
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,12,M,75.0,78.9,11.3,68.1,0.52
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,12,F,85.0,54.2,62.4,61.5,0.86
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2020,12,male,87.0,104.5,58.3,94.0,0.34
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,Male,156.0,,77.3,103.1,0.23
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,Female,147.0,105.4,72.1,72.2,-0.12
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,M,121.0,85.0,74.0,72.8,0.46
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,F,136.0,72.2,9.8,103.8,0.59
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,male,77.0,83.8,23.0,104.3,-0.06
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,Male,135.0,41.3,84.5,83.9,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,Female,52.0,53.7,3.5,87.0,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,M,94.0,80.6,23.3,70.9,-0.02
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,F,91.0,67.7,76.8,86.4,1.15
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,male,119.0,58.7,68.4,84.0,0.68
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,Male,142.0,91.9,27.9,85.0,0.77
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,Female,36.0,93.9,11.4,73.7,-0.2
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,M,61.0,67.5,,100.8,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,F,46.0,61.7,3.2,64.8,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,male,73.0,51.4,89.0,65.3,0.26
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,Male,179.0,57.6,49.3,,0.37
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,Female,37.0,96.0,30.2,68.8,0.59
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,M,,87.9,35.9,74.6,1.05
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,F,175.0,66.9,19.7,91.3,0.79
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,male,111.0,95.6,59.7,99.8,0.91
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,5,Male,126.0,63.4,21.3,75.4,0.65
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,5,Female,125.0,90.6,99.3,88.5,1.12
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,5,M,164.0,63.7,14.3,61.9,0.77
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,5,F,101.0,94.3,,88.6,0.13
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,5,male,54.0,62.4,-1.7,99.2,0.62
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,6,Male,64.0,93.4,,91.3,0.28
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,6,Female,106.0,98.7,91.7,77.1,0.35
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,6,M,45.0,88.1,53.4,,0.57
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,6,F,69.0,,99.4,97.9,0.88
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,6,male,171.0,,102.4,61.9,0.68
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,7,Male,34.0,105.6,58.0,69.3,1.18
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,7,Female,23.0,51.5,88.8,100.9,0.38
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,7,M,100.0,88.2,24.7,73.6,0.29
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,7,F,117.0,94.1,87.1,83.4,0.72
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,7,male,59.0,79.3,79.2,,-0.18
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,8,Male,125.0,98.6,96.9,80.2,0.29
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,8,Female,,56.2,91.2,70.5,0.14
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,8,M,54.0,73.2,2.1,97.6,0.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,8,F,141.0,59.8,86.4,,0.15
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,8,male,143.0,91.6,-0.1,92.1,0.39
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,9,Male,,94.8,37.9,90.0,0.75
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,9,Female,38.0,45.2,27.4,95.7,0.85
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,9,M,179.0,50.8,6.9,,0.42
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,9,F,163.0,86.8,74.4,95.6,0.24
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,9,male,22.0,68.6,30.9,98.2,0.6
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,10,Male,82.0,,33.4,85.1,0.85
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,10,Female,60.0,55.7,100.2,67.7,0.29
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,10,M,107.0,48.1,28.2,93.7,1.11
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,10,F,117.0,62.5,78.9,66.7,1.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,10,male,,72.4,22.9,78.0,1.02
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,11,Male,110.0,74.5,46.6,97.5,-0.14
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,11,Female,114.0,77.2,54.2,91.8,-0.15
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,11,M,,107.1,9.8,61.9,0.88
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,11,F,73.0,68.3,70.1,68.7,1.02
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,11,male,90.0,58.1,70.2,79.0,0.16
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,12,Male,28.0,68.5,10.8,92.5,0.81
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,12,Female,89.0,94.9,13.6,69.6,0.9
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,12,M,,98.7,32.6,101.8,0.31
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,12,F,76.0,88.9,103.0,66.0,-0.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2020,12,male,,53.5,98.9,65.3,1.03
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,Male,,,43.3,97.9,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,Female,149.0,80.4,26.6,,0.44
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,M,28.0,60.5,97.3,81.9,0.34
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,F,28.0,50.5,97.2,64.8,1.11
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,1,male,163.0,71.7,61.7,73.8,-0.15
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,Male,79.0,51.7,84.4,100.3,1.08
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,Female,131.0,63.3,99.0,104.3,0.12
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,M,84.0,42.9,77.5,75.0,-0.13
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,F,24.0,,94.9,76.6,-0.05
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,2,male,142.0,40.6,5.1,98.0,0.81
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,Male,123.0,95.3,95.5,82.4,0.13
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,Female,157.0,102.3,30.5,66.9,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,M,89.0,102.6,12.1,90.9,0.81
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,F,63.0,61.6,10.1,85.6,0.47
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,3,male,62.0,89.5,20.0,73.3,0.76
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,Male,98.0,97.6,,60.7,1.13
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,Female,145.0,62.9,101.3,,0.17
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,M,69.0,41.4,73.7,72.7,1.11
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,F,74.0,80.5,67.2,70.8,0.47
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,4,male,126.0,105.7,101.8,,0.71
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,5,Male,167.0,97.0,4.1,73.7,0.04
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,5,Female,153.0,40.7,94.5,89.2,1.19
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2020,5,M,111.0,84.7,7.3,86.1,0.49
