school_id,school_name,city,district,academic_year,grade,gender,enrolled_students,avg_exam_score,pass_percentage,attendance_rate,learning_growth_index
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,7,M,59.0,81.9,15.4,94.8,1.1
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,7,F,32.0,,20.8,,1.12
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,7,male,100.0,91.8,54.3,67.7,0.08
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,8,Male,112.0,98.4,,90.0,-0.12
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,8,Female,,92.9,80.6,,0.49
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,8,M,77.0,,80.3,75.1,-0.06
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,8,F,122.0,94.4,36.6,66.8,0.27
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,8,male,101.0,,,63.7,0.73
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,9,Male,98.0,59.1,69.7,92.2,0.88
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,9,Female,21.0,90.0,13.2,81.3,-0.14
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,9,M,154.0,47.4,20.8,66.6,0.57
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,9,F,82.0,103.3,33.4,75.2,0.54
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,9,male,47.0,55.9,56.7,98.9,0.21
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,10,Male,,83.4,102.9,88.0,0.11
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,10,Female,75.0,63.5,26.9,84.0,0.52
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,10,M,127.0,106.1,58.0,86.6,0.34
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,10,F,177.0,74.2,14.0,79.8,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,10,male,34.0,80.2,81.8,66.2,0.29
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,11,Male,53.0,89.2,47.4,81.8,-0.1
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,11,Female,106.0,92.2,32.6,,0.56
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,11,M,110.0,103.7,100.5,87.1,0.68
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,11,F,37.0,90.6,60.2,93.7,1.01
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,11,male,81.0,57.9,,104.3,0.65
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,12,Male,162.0,77.3,75.9,74.5,1.08
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,12,Female,70.0,69.9,26.8,103.8,0.72
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,12,M,78.0,109.8,26.6,81.0,0.6
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,12,F,35.0,50.2,6.1,87.1,0.06
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2024,12,male,25.0,66.9,76.6,74.4,0.28
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,1,Male,91.0,80.9,102.7,93.4,-0.03
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,1,Female,131.0,88.2,-4.0,68.0,0.61
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,1,M,27.0,47.6,11.5,87.7,-0.13
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,1,F,70.0,51.6,38.2,68.1,0.55
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,1,male,132.0,80.1,29.1,,0.25
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,2,Male,93.0,48.2,,80.8,0.71
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,2,Female,139.0,94.1,82.5,82.0,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,2,M,85.0,67.4,64.5,64.6,0.04
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,2,F,53.0,106.3,16.8,73.4,0.16
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,2,male,56.0,40.9,56.5,76.1,1.01
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,3,Male,42.0,47.8,46.7,100.3,-0.03
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,3,Female,90.0,78.5,90.4,103.7,1.0
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,3,M,96.0,51.3,80.2,67.4,-0.04
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,3,F,141.0,,44.7,76.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,3,male,34.0,,27.6,87.7,0.69
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,4,Male,,109.2,47.1,74.9,0.58
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,4,Female,69.0,60.5,,67.4,0.22
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,4,M,130.0,107.0,102.7,,-0.14
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,4,F,117.0,103.0,,74.0,0.79
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,4,male,67.0,57.4,38.1,83.6,0.75
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,5,Male,21.0,74.9,102.7,94.6,1.17
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,5,Female,,81.4,63.8,84.7,1.13
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,5,M,122.0,71.9,86.7,68.1,-0.06
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,5,F,158.0,103.3,84.8,99.6,0.67
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,5,male,,85.1,102.0,97.6,0.45
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,6,Male,68.0,52.9,16.3,77.3,0.23
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,6,Female,70.0,72.7,24.6,89.7,-0.02
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,6,M,31.0,90.1,,,1.05
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,6,F,104.0,,50.5,84.2,0.13
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,6,male,75.0,72.5,97.9,98.3,0.14
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,7,Male,159.0,48.3,,71.3,-0.07
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,7,Female,166.0,105.3,81.6,61.6,0.09
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,7,M,88.0,88.3,,89.0,0.67
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,7,F,,86.6,9.2,73.1,0.73
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,7,male,141.0,60.0,59.6,101.7,0.8
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,8,Male,150.0,59.2,68.4,85.8,0.61
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,8,Female,29.0,76.4,92.5,,0.74
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,8,M,60.0,100.7,95.2,104.3,0.89
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,8,F,111.0,45.9,38.9,66.8,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,8,male,102.0,55.5,61.6,67.6,0.01
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,9,Male,30.0,44.3,92.6,80.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,9,Female,65.0,91.7,45.8,98.9,0.23
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,9,M,80.0,84.8,-3.4,84.5,0.44
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,9,F,157.0,82.1,31.4,98.8,0.71
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,9,male,130.0,60.9,92.6,104.9,0.07
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,10,Male,80.0,49.9,78.0,100.9,0.34
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,10,Female,89.0,,53.0,79.7,1.15
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,10,M,33.0,59.4,23.8,100.3,0.14
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,10,F,20.0,60.0,43.3,89.2,0.73
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,10,male,23.0,,33.9,69.6,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,11,Male,156.0,51.0,60.6,97.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,11,Female,67.0,42.1,70.7,86.8,-0.07
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,11,M,160.0,70.3,69.3,62.0,0.83
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,11,F,78.0,52.7,100.5,82.6,0.89
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,11,male,148.0,85.2,14.3,93.0,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,12,Male,39.0,62.9,70.9,96.6,0.13
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,12,Female,169.0,83.6,,,0.03
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,12,M,172.0,63.9,77.9,70.8,-0.16
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,12,F,86.0,,29.1,68.0,0.12
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2024,12,male,68.0,54.0,26.1,97.5,0.13
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,Male,86.0,108.8,36.2,73.9,0.64
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,Female,102.0,,39.2,72.1,0.9
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,M,76.0,58.5,99.0,63.6,0.66
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,F,142.0,43.6,27.4,72.9,1.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,male,78.0,61.3,,75.7,0.17
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,Male,82.0,98.2,85.2,100.6,-0.06
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,Female,129.0,81.0,94.2,79.3,-0.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,M,131.0,,-3.1,89.0,0.16
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,F,148.0,76.7,60.4,74.7,-0.17
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,male,123.0,100.1,73.1,74.5,-0.18
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,Male,26.0,40.1,,98.8,0.47
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,Female,56.0,72.2,40.4,102.4,1.12
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,M,176.0,93.6,,92.5,0.83
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,F,72.0,53.3,,79.1,0.89
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,male,32.0,72.7,21.7,73.9,0.4
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,Male,175.0,47.7,,66.0,0.66
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,Female,143.0,81.3,77.4,73.9,0.11
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,M,173.0,91.1,34.1,,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,F,110.0,85.1,52.9,80.4,0.82
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,male,52.0,,99.9,100.9,1.08
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,5,Male,107.0,81.9,77.7,91.1,0.92
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,5,Female,143.0,66.5,61.2,60.9,0.03
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,5,M,142.0,55.2,9.8,67.8,0.65
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,5,F,132.0,58.5,12.4,89.8,0.9
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,5,male,102.0,105.4,104.7,69.9,0.15
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,6,Male,168.0,,100.2,104.4,0.11
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,6,Female,104.0,73.3,-1.6,95.9,1.04
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,6,M,171.0,87.1,24.1,88.0,0.65
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,6,F,136.0,79.3,27.2,83.0,0.68
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,6,male,128.0,96.8,11.5,64.9,0.01
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,7,Male,107.0,103.1,3.1,,0.22
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,7,Female,,63.6,,75.7,0.71
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,7,M,118.0,76.0,,71.4,0.68
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,7,F,135.0,,73.1,66.2,1.16
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,7,male,116.0,50.6,29.6,60.7,0.74
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,8,Male,176.0,54.5,36.7,102.8,0.85
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,8,Female,82.0,89.3,37.5,65.6,0.37
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,8,M,117.0,77.2,48.7,89.7,0.26
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,8,F,151.0,100.2,75.5,,0.24
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,8,male,145.0,,94.3,77.7,0.05
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,9,Male,106.0,43.8,45.8,,0.23
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,9,Female,55.0,89.4,92.9,64.9,-0.16
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,9,M,175.0,71.9,98.0,86.0,1.17
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,9,F,30.0,91.0,54.4,75.6,1.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,9,male,49.0,65.4,56.0,93.3,1.12
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,10,Male,78.0,79.3,1.3,,1.1
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,10,Female,55.0,49.9,68.8,69.8,0.89
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,10,M,24.0,96.8,72.4,69.0,1.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,10,F,30.0,43.4,16.1,98.6,0.22
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,10,male,85.0,103.5,,,0.96
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,11,Male,49.0,,86.8,99.0,0.5
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,11,Female,109.0,46.5,24.1,86.8,0.01
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,11,M,32.0,54.6,92.6,77.4,-0.1
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,11,F,32.0,65.3,62.9,70.5,0.61
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,11,male,41.0,89.9,18.6,95.4,0.63
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,12,Male,22.0,103.2,89.1,77.9,0.91
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,12,Female,,92.5,43.2,,0.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,12,M,25.0,59.6,,95.3,0.88
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,12,F,142.0,72.0,68.0,101.1,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2024,12,male,,72.7,38.9,68.1,0.08
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,Male,159.0,88.5,-3.9,73.4,0.74
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,Female,173.0,75.0,85.9,99.9,0.3
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,M,107.0,67.6,-1.9,91.4,0.32
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,F,25.0,,37.9,66.1,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,1,male,,62.0,,64.4,0.38
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,Male,28.0,99.3,24.9,104.3,0.36
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,Female,151.0,97.8,36.0,99.1,-0.1
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,M,,103.4,84.2,62.9,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,F,148.0,81.2,-3.3,80.3,0.41
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,2,male,149.0,46.6,81.4,69.3,-0.1
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,Male,94.0,49.7,39.0,,1.06
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,Female,62.0,98.5,48.0,87.2,0.06
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,M,113.0,,-2.0,83.3,0.19
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,F,95.0,102.5,84.0,95.5,0.4
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,3,male,50.0,46.0,17.5,70.8,1.17
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,Male,63.0,96.1,92.3,95.9,0.36
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,Female,47.0,66.7,8.3,102.7,1.14
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,M,26.0,94.3,4.1,84.9,0.73
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,F,29.0,,34.5,101.7,0.17
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,4,male,121.0,87.5,42.5,73.5,-0.07
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,5,Male,176.0,89.0,72.2,,0.79
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,5,Female,20.0,72.2,75.6,76.0,0.07
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2024,5,M,33.0,,-0.1,,-0.17
