school_id,school_name,city,district,academic_year,grade,gender,enrolled_students,avg_exam_score,pass_percentage,attendance_rate,learning_growth_index
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2022,11,male,165.0,66.1,65.6,93.8,0.16
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2022,12,Male,,70.1,53.0,97.9,0.79
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2022,12,Female,93.0,96.3,100.8,96.4,1.1
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2022,12,M,175.0,53.4,84.1,72.2,0.12
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2022,12,F,86.0,85.5,6.0,79.0,0.36
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2022,12,male,135.0,76.7,26.6,82.8,0.13
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,Male,34.0,104.5,81.0,77.4,-0.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,Female,79.0,68.9,21.1,86.9,0.2
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,M,65.0,102.7,88.8,87.2,0.47
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,F,113.0,99.0,28.1,78.5,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,male,158.0,75.1,,,0.84
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,Male,64.0,45.9,99.1,68.9,0.11
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,Female,173.0,,51.5,71.5,0.25
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,M,99.0,49.0,75.7,64.1,0.41
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,F,150.0,105.0,1.5,85.1,0.42
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,male,55.0,69.3,102.1,69.2,1.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,Male,76.0,42.7,,63.4,0.58
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,Female,105.0,,84.4,77.9,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,M,38.0,61.7,71.5,83.3,-0.17
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,F,88.0,56.9,59.2,78.8,0.12
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,male,88.0,74.5,-1.8,87.8,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,Male,160.0,52.1,,89.8,0.18
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,Female,97.0,81.9,,65.4,0.44
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,M,133.0,101.4,,91.6,0.43
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,F,91.0,107.0,,68.8,0.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,male,131.0,62.5,14.3,96.4,0.13
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,Male,141.0,71.0,,79.8,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,Female,42.0,46.0,45.0,83.5,0.74
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,M,,64.5,79.1,96.3,-0.13
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,F,175.0,,98.6,,0.03
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,male,131.0,67.8,-2.0,76.8,-0.06
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,6,Male,107.0,92.6,17.5,97.1,1.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,6,Female,163.0,61.7,33.2,86.6,0.05
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,6,M,142.0,107.4,45.0,75.7,0.59
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,6,F,124.0,55.1,91.3,95.4,0.94
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,6,male,121.0,51.0,91.1,92.2,0.55
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,7,Male,124.0,73.9,,90.8,0.68
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,7,Female,20.0,,95.9,68.8,0.02
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,7,M,128.0,44.8,,100.9,0.67
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,7,F,25.0,55.5,-3.7,75.4,-0.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,7,male,80.0,51.1,42.2,95.7,0.58
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,8,Male,159.0,79.4,79.9,89.6,0.76
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,8,Female,101.0,54.4,84.8,71.9,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,8,M,,95.4,86.5,84.1,1.06
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,8,F,63.0,50.6,90.9,61.0,0.91
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,8,male,113.0,108.5,2.7,,0.91
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,9,Male,160.0,,59.8,,0.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,9,Female,178.0,54.0,99.8,104.5,0.43
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,9,M,105.0,50.2,63.6,82.1,0.92
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,9,F,,41.1,18.7,94.8,1.01
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,9,male,33.0,51.2,43.5,64.2,0.08
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,10,Male,157.0,48.6,,96.6,1.15
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,10,Female,106.0,48.6,,78.3,0.47
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,10,M,56.0,103.8,,83.6,0.16
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,10,F,47.0,75.5,16.8,76.5,0.8
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,10,male,177.0,77.8,27.7,90.6,0.54
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,11,Male,87.0,65.6,2.3,,-0.02
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,11,Female,158.0,85.6,61.0,78.3,0.4
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,11,M,104.0,107.7,99.2,89.8,0.59
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,11,F,,43.1,24.8,64.8,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,11,male,39.0,105.4,52.2,98.5,0.46
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,12,Male,97.0,99.6,88.4,101.6,0.29
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,12,Female,,99.6,85.2,83.8,0.83
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,12,M,,107.1,22.7,60.9,0.05
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,12,F,20.0,87.9,61.0,96.7,0.71
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2022,12,male,136.0,84.6,73.3,96.1,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,Male,169.0,105.8,91.8,60.6,0.28
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,Female,30.0,,58.8,74.0,0.11
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,M,56.0,56.0,,74.8,0.68
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,F,64.0,81.9,-0.1,82.6,-0.19
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,1,male,90.0,75.3,48.9,86.6,0.31
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,Male,66.0,73.6,30.9,62.9,0.42
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,Female,76.0,75.2,28.5,84.4,1.2
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,M,142.0,41.7,86.4,84.1,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,F,84.0,,91.2,66.2,0.19
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,2,male,,,49.4,87.1,0.23
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,Male,56.0,45.7,78.8,72.8,-0.14
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,Female,105.0,59.6,86.3,95.1,0.43
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,M,111.0,67.8,-0.2,100.7,-0.05
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,F,115.0,51.3,79.2,72.4,0.07
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,3,male,76.0,53.1,,60.3,0.4
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,Male,,73.0,19.8,75.5,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,Female,87.0,53.1,27.4,104.3,-0.13
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,M,120.0,91.9,10.7,71.7,0.61
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,F,176.0,61.3,69.2,76.6,0.24
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,4,male,52.0,,102.9,102.7,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,Male,104.0,,,,1.0
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,Female,47.0,78.3,-4.4,79.5,1.04
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,M,27.0,,4.7,98.8,0.1
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2022,5,F,142.0,50.3,14.8,,0.32
