school_id,school_name,city,district,academic_year,grade,gender,enrolled_students,avg_exam_score,pass_percentage,attendance_rate,learning_growth_index
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,7,male,143.0,75.8,24.7,95.8,0.03
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,8,Male,139.0,84.6,34.5,,-0.17
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,8,Female,69.0,104.4,54.4,93.4,0.33
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,8,M,117.0,100.4,47.7,77.5,-0.03
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,8,F,159.0,81.4,46.1,94.3,0.17
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,8,male,42.0,42.1,46.7,95.9,0.07
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,9,Male,179.0,59.8,,64.6,0.58
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,9,Female,126.0,,76.7,90.6,1.04
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,9,M,116.0,60.1,104.3,88.3,1.16
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,9,F,,58.6,13.0,83.1,0.9
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,9,male,162.0,43.9,8.1,85.4,-0.0
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,10,Male,79.0,,10.9,98.2,-0.02
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,10,Female,46.0,61.4,22.0,61.8,0.57
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,10,M,30.0,78.2,,73.6,1.08
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,10,F,,78.1,77.4,,-0.17
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,10,male,83.0,108.1,78.9,65.2,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,11,Male,40.0,86.3,71.5,78.8,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,11,Female,156.0,105.1,31.5,88.6,0.6
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,11,M,148.0,,99.2,,-0.18
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,11,F,57.0,41.4,23.8,,0.02
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,11,male,173.0,104.6,73.6,67.3,0.23
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,12,Male,171.0,,62.0,85.8,1.09
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,12,Female,54.0,93.0,0.7,75.1,0.58
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,12,M,112.0,49.0,41.1,94.1,
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,12,F,,74.6,,67.1,1.12
IND_SCH_0001,Zilla Parishad School Bengaluru,Bengaluru,Bangalore Urban,2021,12,male,79.0,52.4,84.7,65.8,0.59
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,1,Male,125.0,94.2,89.9,85.8,0.38
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,1,Female,100.0,109.3,102.7,80.4,0.59
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,1,M,,89.9,,90.6,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,1,F,111.0,75.6,-4.5,92.4,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,1,male,133.0,71.5,11.9,89.8,0.5
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,2,Male,169.0,59.1,,83.0,0.83
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,2,Female,,56.4,46.5,71.5,0.18
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,2,M,23.0,73.1,38.5,92.9,-0.05
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,2,F,108.0,71.3,45.6,96.4,0.56
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,2,male,137.0,60.7,90.3,104.2,0.85
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,3,Male,127.0,44.2,11.9,98.4,1.1
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,3,Female,132.0,103.3,49.6,60.7,0.94
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,3,M,61.0,74.3,-0.8,68.0,1.01
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,3,F,31.0,80.5,50.5,75.0,0.73
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,3,male,124.0,77.8,27.2,81.6,-0.17
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,4,Male,,43.8,93.2,86.4,0.61
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,4,Female,168.0,50.1,73.5,,0.12
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,4,M,160.0,81.3,86.1,84.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,4,F,168.0,56.0,9.9,100.3,1.04
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,4,male,169.0,,50.5,69.7,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,5,Male,29.0,91.6,25.1,79.3,0.8
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,5,Female,97.0,68.3,29.6,64.0,0.56
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,5,M,146.0,64.6,9.2,91.8,-0.01
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,5,F,27.0,91.5,57.4,96.0,1.15
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,5,male,124.0,75.2,,61.6,0.25
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,6,Male,,61.7,72.8,72.9,0.15
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,6,Female,109.0,63.9,8.0,72.1,0.56
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,6,M,139.0,107.4,-0.6,74.8,0.39
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,6,F,135.0,63.1,6.7,74.0,0.08
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,6,male,42.0,83.5,7.1,90.6,0.41
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,7,Male,35.0,91.3,9.0,63.2,0.31
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,7,Female,169.0,80.5,1.2,102.8,0.24
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,7,M,148.0,101.0,96.0,79.0,0.17
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,7,F,23.0,51.7,8.8,61.1,1.04
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,7,male,162.0,107.2,64.5,104.6,0.87
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,8,Male,76.0,47.5,91.3,79.6,0.59
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,8,Female,135.0,43.7,4.6,62.3,1.02
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,8,M,99.0,42.7,-1.3,92.4,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,8,F,,95.1,51.5,61.1,0.71
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,8,male,162.0,92.0,39.2,,1.04
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,9,Male,98.0,83.4,82.6,,0.95
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,9,Female,158.0,88.7,58.5,97.1,0.51
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,9,M,97.0,,99.8,93.6,1.04
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,9,F,143.0,82.8,95.6,61.4,0.78
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,9,male,122.0,,15.3,87.7,0.72
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,10,Male,117.0,50.1,17.7,90.4,0.16
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,10,Female,34.0,75.8,8.8,85.7,-0.07
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,10,M,,47.5,1.1,88.5,0.75
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,10,F,49.0,85.7,-2.0,,0.59
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,10,male,103.0,43.3,,83.1,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,11,Male,122.0,52.1,36.3,88.4,0.82
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,11,Female,173.0,87.2,85.8,88.6,0.16
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,11,M,173.0,53.4,6.7,98.6,
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,11,F,48.0,108.7,-1.1,85.3,-0.03
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,11,male,173.0,44.0,25.7,88.0,-0.06
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,12,Male,38.0,57.9,59.8,,0.32
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,12,Female,165.0,,90.8,87.5,0.41
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,12,M,46.0,93.9,65.1,65.5,0.05
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,12,F,170.0,59.8,25.1,85.2,0.24
IND_SCH_0002,Govt High School Devanahalli,Devanahalli,Bangalore Rural,2021,12,male,34.0,81.3,11.9,81.9,0.69
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,Male,67.0,75.9,67.4,72.1,1.03
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,Female,62.0,104.5,73.5,86.8,0.2
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,M,163.0,95.9,,75.4,0.05
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,F,,,36.3,80.3,0.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,male,66.0,88.6,1.8,72.0,0.23
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,Male,43.0,98.2,23.4,98.9,0.38
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,Female,163.0,42.7,25.4,86.3,0.1
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,M,63.0,98.1,,86.1,0.02
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,F,62.0,42.6,-1.0,92.8,1.0
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,male,132.0,,31.3,69.8,-0.14
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,Male,174.0,89.2,35.2,62.9,0.76
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,Female,63.0,90.0,35.5,71.0,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,M,,92.5,47.2,84.1,1.16
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,F,167.0,75.0,38.4,73.7,0.07
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,male,157.0,76.6,31.5,75.9,0.22
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,Male,111.0,86.9,,,0.21
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,Female,100.0,88.2,97.5,67.7,0.95
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,M,45.0,41.0,84.5,75.6,0.72
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,F,66.0,60.1,5.1,91.4,0.06
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,male,23.0,45.2,51.3,104.7,0.46
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,Male,48.0,72.6,44.0,89.4,1.18
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,Female,,71.0,11.0,60.5,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,M,69.0,109.7,88.5,100.8,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,F,176.0,,50.3,94.6,0.73
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,male,20.0,50.3,61.6,102.1,0.2
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,6,Male,105.0,72.2,91.9,63.9,0.45
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,6,Female,94.0,108.8,71.9,92.3,-0.04
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,6,M,48.0,102.0,20.9,,-0.17
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,6,F,54.0,52.1,44.3,,0.33
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,6,male,128.0,109.0,,84.9,0.67
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,7,Male,145.0,102.0,104.5,75.9,0.2
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,7,Female,179.0,67.2,87.5,67.5,0.19
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,7,M,111.0,63.1,18.2,65.5,0.25
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,7,F,142.0,52.5,83.5,78.4,1.09
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,7,male,159.0,45.5,31.8,,-0.1
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,8,Male,39.0,66.3,24.8,,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,8,Female,87.0,106.6,86.2,91.3,0.15
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,8,M,114.0,44.0,17.4,101.4,0.57
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,8,F,164.0,71.7,,67.2,0.04
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,8,male,160.0,85.2,,74.5,0.83
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,9,Male,179.0,77.0,19.9,76.7,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,9,Female,121.0,63.9,26.7,87.8,0.71
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,9,M,169.0,108.2,,101.1,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,9,F,102.0,41.3,36.6,93.8,0.12
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,9,male,116.0,72.7,81.0,69.9,0.21
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,10,Male,31.0,93.9,45.0,98.2,0.86
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,10,Female,84.0,73.4,1.5,74.4,-0.18
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,10,M,,65.1,1.1,89.2,0.53
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,10,F,131.0,101.1,44.9,96.3,0.29
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,10,male,128.0,,80.3,81.0,0.12
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,11,Male,141.0,86.0,96.2,77.4,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,11,Female,88.0,70.2,,73.9,0.19
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,11,M,50.0,96.6,88.1,74.6,-0.1
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,11,F,,45.8,43.3,104.0,0.75
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,11,male,52.0,60.1,36.8,102.1,-0.1
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,12,Male,104.0,40.8,97.2,71.7,0.84
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,12,Female,98.0,67.4,4.6,,0.47
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,12,M,139.0,101.4,50.4,,0.52
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,12,F,,50.3,41.2,70.7,
IND_SCH_0003,Municipal Corporation School Navi Mumbai,Navi Mumbai,Raigad rural,2021,12,male,140.0,61.5,25.3,96.5,0.72
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,Male,,60.5,22.8,76.6,1.0
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,Female,55.0,65.2,38.9,,0.12
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,M,60.0,78.0,5.0,,-0.02
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,F,,62.4,86.9,104.6,0.39
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,1,male,,62.3,,104.8,-0.01
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,Male,48.0,62.2,,83.8,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,Female,,64.1,97.4,104.0,0.41
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,M,53.0,75.6,53.1,79.2,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,F,105.0,85.3,77.3,81.3,-0.11
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,2,male,69.0,107.4,48.9,84.6,0.4
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,Male,146.0,94.5,53.6,,0.78
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,Female,80.0,45.2,0.2,97.3,0.41
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,M,89.0,98.3,4.3,90.3,1.19
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,F,136.0,48.1,68.8,,-0.12
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,3,male,124.0,106.3,79.9,75.5,0.76
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,Male,70.0,101.9,11.8,,
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,Female,,91.3,78.4,74.3,-0.15
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,M,94.0,,72.9,95.3,-0.07
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,F,54.0,102.8,76.5,60.6,0.75
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,4,male,136.0,61.2,-4.7,64.6,0.77
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,Male,34.0,106.5,,99.8,0.81
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,Female,,51.3,39.2,,1.11
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,M,102.0,87.0,51.9,83.0,-0.15
IND_SCH_0004,Kendriya Vidyalaya Navi Mumbai,Navi Mumbai,Raigad rural,2021,5,F,113.0,68.5,,91.7,0.26
